id,scale,score,task,level
091SSJP,FR,3.065416667,MR,hard
091SSJP,ME,16.98951389,MR,medium
091SSJP,PH,3.045416667,MR,medium
091SSJP,TI,4.850555556,MR,medium
091SSJP,PE,16.01131944,MR,medium
091SSJP,EF,15.97895833,MR,medium
091SSJP,FR,4.073611111,MR,medium
091SSJP,ME,16.91402778,ST,hard
091SSJP,PH,2.981875,ST,hard
091SSJP,TI,17.97048611,ST,hard
091SSJP,PE,3.975347222,ST,hard
091SSJP,EF,17.92951389,ST,hard
091SSJP,FR,3.986597222,ST,hard
091SSJP,ME,16.03618056,MR,easy
091SSJP,PH,3.051180556,MR,easy
091SSJP,TI,4.081319444,MR,easy
091SSJP,PE,16.03375,MR,easy
091SSJP,EF,15.87736111,MR,easy
091SSJP,FR,1.999375,MR,easy
091SSJP,ME,17.91215278,MS,hard
091SSJP,PH,2.016180556,MS,hard
091SSJP,TI,17.05284722,MS,hard
091SSJP,PE,4.102291667,MS,hard
091SSJP,EF,18.06569444,MS,hard
091SSJP,FR,4.057986111,MS,hard
091SSJP,ME,16.95375,ST,medium
091SSJP,PH,1.831875,ST,medium
091SSJP,TI,16.98763889,ST,medium
091SSJP,PE,13.99354167,ST,medium
091SSJP,EF,16.95534722,ST,medium
091SSJP,FR,3.004583333,ST,medium
092SSAG,ME,2.142222222,MS,easy
092SSAG,PH,1.84,MS,easy
092SSAG,TI,0,MS,easy
092SSAG,PE,20,MS,easy
092SSAG,EF,2.977777778,MS,easy
092SSAG,FR,1.217777778,MS,easy
092SSAG,ME,3.991111111,ST,medium
092SSAG,PH,12.91555556,ST,medium
092SSAG,TI,20,ST,medium
092SSAG,PE,10.21333333,ST,medium
092SSAG,EF,15.92,ST,medium
092SSAG,FR,8.044444444,ST,medium
092SSAG,ME,16.24,MR,easy
092SSAG,PH,6.906666667,MR,easy
092SSAG,TI,0.417777778,MR,easy
092SSAG,PE,13.52,MR,easy
092SSAG,EF,9.288888889,MR,easy
092SSAG,FR,0.826666667,MR,easy
092SSAG,ME,15.88444444,MR,medium
092SSAG,PH,2.604444444,MR,medium
092SSAG,TI,0.008888889,MR,medium
092SSAG,PE,11.22666667,MR,medium
092SSAG,EF,15.93777778,MR,medium
092SSAG,FR,1.164444444,MR,medium
092SSAG,ME,15.79555556,MR,hard
092SSAG,PH,6.64,MR,hard
092SSAG,TI,5.964444444,MR,hard
092SSAG,PE,10,MR,hard
092SSAG,EF,15.90222222,MR,hard
092SSAG,FR,3.564444444,MR,hard
092SSAG,ME,16.20444444,MS,medium
092SSAG,PH,7.333333333,MS,medium
092SSAG,TI,19.76,MS,medium
092SSAG,PE,9.36,MS,medium
092SSAG,EF,17.57333333,MS,medium
092SSAG,FR,11.68888889,MS,medium
092SSAG,ME,8.168888889,ST,easy
092SSAG,PH,4.577777778,ST,easy
092SSAG,TI,11.6,ST,easy
092SSAG,PE,19.95555556,ST,easy
092SSAG,EF,12.57777778,ST,easy
092SSAG,FR,1.68,ST,easy
092SSAG,ME,15.67111111,MS,hard
092SSAG,PH,8.631111111,MS,hard
092SSAG,TI,20,MS,hard
092SSAG,PE,8.773333333,MS,hard
092SSAG,EF,17.55555556,MS,hard
092SSAG,FR,4.986666667,MS,hard
092SSAG,ME,17.84,ST,hard
092SSAG,PH,13.27111111,ST,hard
092SSAG,TI,20,ST,hard
092SSAG,PE,5.04,ST,hard
092SSAG,EF,18.51555556,ST,hard
092SSAG,FR,5.875555556,ST,hard
093SSEG,ME,11.98518519,MR,hard
093SSEG,PH,0.518518519,MR,hard
093SSEG,TI,1.022222222,MR,hard
093SSEG,PE,5.985185185,MR,hard
093SSEG,EF,14,MR,hard
093SSEG,FR,2.992592593,MR,hard
093SSEG,ME,3.007407407,MR,medium
093SSEG,PH,0.044444444,MR,medium
093SSEG,TI,0.02962963,MR,medium
093SSEG,PE,14.97777778,MR,medium
093SSEG,EF,1.007407407,MR,medium
093SSEG,FR,0.992592593,MR,medium
093SSEG,ME,0,MS,easy
093SSEG,PH,0,MS,easy
093SSEG,TI,0.02962963,MS,easy
093SSEG,PE,19.91111111,MS,easy
093SSEG,EF,0.014814815,MS,easy
093SSEG,FR,0.014814815,MS,easy
093SSEG,ME,1.022222222,ST,hard
093SSEG,PH,0.02962963,ST,hard
093SSEG,TI,0,ST,hard
093SSEG,PE,1.022222222,ST,hard
093SSEG,EF,10.97777778,ST,hard
093SSEG,FR,18.96296296,ST,hard
093SSEG,ME,1.022222222,MR,easy
093SSEG,PH,0,MR,easy
093SSEG,TI,0,MR,easy
093SSEG,PE,16.96296296,MR,easy
093SSEG,EF,2.02962963,MR,easy
093SSEG,FR,1.007407407,MR,easy
093SSEG,ME,0.992592593,ST,easy
093SSEG,PH,0.044444444,ST,easy
093SSEG,TI,0.02962963,ST,easy
093SSEG,PE,19.98518519,ST,easy
093SSEG,EF,1.051851852,ST,easy
093SSEG,FR,1.007407407,ST,easy
093SSEG,ME,3.037037037,MS,hard
093SSEG,PH,0,MS,hard
093SSEG,TI,13.97037037,MS,hard
093SSEG,PE,10,MS,hard
093SSEG,EF,17.97037037,MS,hard
093SSEG,FR,14.94814815,MS,hard
093SSEG,ME,1.97037037,ST,medium
093SSEG,PH,0,ST,medium
093SSEG,TI,2.044444444,ST,medium
093SSEG,PE,8.992592593,ST,medium
093SSEG,EF,0.977777778,ST,medium
093SSEG,FR,4,ST,medium
093SSEG,ME,10.97777778,MS,medium
093SSEG,PH,0.059259259,MS,medium
093SSEG,TI,1.022222222,MS,medium
093SSEG,PE,11.00740741,MS,medium
093SSEG,EF,3.955555556,MS,medium
093SSEG,FR,6.977777778,MS,medium
095SSVH,ME,16.02245872,MS,hard
095SSVH,PH,13.09113193,MS,hard
095SSVH,TI,17.97667658,MS,hard
095SSVH,PE,3.097973402,MS,hard
095SSVH,EF,17.01437239,MS,hard
095SSVH,FR,15.96323977,MS,hard
095SSVH,ME,15.14898294,MS,medium
095SSVH,PH,10.32265723,MS,medium
095SSVH,TI,16.52581731,MS,medium
095SSVH,PE,3.512504185,MS,medium
095SSVH,EF,17.65097483,MS,medium
095SSVH,FR,16.74788958,MS,medium
095SSVH,ME,18.12472395,MR,hard
095SSVH,PH,9.8933211,MR,hard
095SSVH,TI,0.285083887,MR,hard
095SSVH,PE,6.577073607,MR,hard
095SSVH,EF,15.75597469,MR,hard
095SSVH,FR,12.46933544,MR,hard
095SSVH,ME,17.41409905,MR,medium
095SSVH,PH,9.404767246,MR,medium
095SSVH,TI,1.202973873,MR,medium
095SSVH,PE,6.532659398,MR,medium
095SSVH,EF,16.36296643,MR,medium
095SSVH,FR,12.52855439,MR,medium
095SSVH,ME,12.70621123,ST,medium
095SSVH,PH,8.901407432,ST,medium
095SSVH,TI,19.14624709,ST,medium
095SSVH,PE,5.126214334,ST,medium
095SSVH,EF,16.11128714,ST,medium
095SSVH,FR,14.42355331,ST,medium
095SSVH,ME,11.22574248,MS,easy
095SSVH,PH,8.560899719,MS,easy
095SSVH,TI,0.951294578,MS,easy
095SSVH,PE,19.6199962,MS,easy
095SSVH,EF,11.77351528,MS,easy
095SSVH,FR,5.007777055,MS,easy
095SSVH,ME,11.62546914,MR,easy
095SSVH,PH,3.660550937,MR,easy
095SSVH,TI,0.166646608,MR,easy
095SSVH,PE,16.88113098,MR,easy
095SSVH,EF,11.3145709,MR,easy
095SSVH,FR,10.3522667,MR,easy
095SSVH,ME,10.13019688,ST,hard
095SSVH,PH,10.63355547,ST,hard
095SSVH,TI,18.36159973,ST,hard
095SSVH,PE,4.563636799,ST,hard
095SSVH,EF,12.33609404,ST,hard
095SSVH,FR,11.59585967,ST,hard
095SSVH,ME,7.346916229,ST,easy
095SSVH,PH,1.8839893,ST,easy
095SSVH,TI,2.949926649,ST,easy
095SSVH,PE,18.03589553,ST,easy
095SSVH,EF,12.92828105,ST,easy
095SSVH,FR,10.55953179,ST,easy
097SSAO,ME,12,ST,hard
097SSAO,PH,2.962962963,ST,hard
097SSAO,TI,19.92592593,ST,hard
097SSAO,PE,10.53333311,ST,hard
097SSAO,EF,11.86666644,ST,hard
097SSAO,FR,14.02963031,ST,hard
097SSAO,ME,14.26666712,MS,medium
097SSAO,PH,10.31111089,MS,medium
097SSAO,TI,19.89629675,MS,medium
097SSAO,PE,19.67407453,MS,medium
097SSAO,EF,14.20740763,MS,medium
097SSAO,FR,4.207407633,MS,medium
097SSAO,ME,16.91851807,MR,medium
097SSAO,PH,0.592592593,MR,medium
097SSAO,TI,0.207407351,MR,medium
097SSAO,PE,16.32592547,MR,medium
097SSAO,EF,15.46666802,MR,medium
097SSAO,FR,0.088888945,MR,medium
097SSAO,ME,19.91111247,MR,hard
097SSAO,PH,1.007407294,MR,hard
097SSAO,TI,0.029629743,MR,hard
097SSAO,PE,13.02222245,MR,hard
097SSAO,EF,17.57037127,MR,hard
097SSAO,FR,1.333333333,MR,hard
097SSAO,ME,5.229629517,MS,easy
097SSAO,PH,2.577778004,MS,easy
097SSAO,TI,2.133333559,MS,easy
097SSAO,PE,19.94074164,MS,easy
097SSAO,EF,2.977778117,MS,easy
097SSAO,FR,0.088888945,MS,easy
097SSAO,ME,13.05185163,ST,medium
097SSAO,PH,2.844444557,ST,medium
097SSAO,TI,16.97777868,ST,medium
097SSAO,PE,12.23703681,ST,medium
097SSAO,EF,13.03703704,ST,medium
097SSAO,FR,4,ST,medium
097SSAO,ME,11.98518541,ST,easy
097SSAO,PH,0.400000113,ST,easy
097SSAO,TI,1.007407294,ST,easy
097SSAO,PE,19.51111066,ST,easy
097SSAO,EF,10.96296296,ST,easy
097SSAO,FR,0.103703817,ST,easy
097SSAO,ME,7.1259257,MR,easy
097SSAO,PH,0.103703817,MR,easy
097SSAO,TI,0.177777891,MR,easy
097SSAO,PE,16.97777868,MR,easy
097SSAO,EF,5.051852191,MR,easy
097SSAO,FR,0.088888945,MR,easy
097SSAO,ME,19.94074164,MS,hard
097SSAO,PH,4.711110998,MS,hard
097SSAO,TI,19.05185276,MS,hard
097SSAO,PE,12,MS,hard
097SSAO,EF,15.06666621,MS,hard
097SSAO,FR,8.948148374,MS,hard
104SSAM,ME,18.01481572,MS,hard
104SSAM,PH,16.93333379,MS,hard
104SSAM,TI,19.94074164,MS,hard
104SSAM,PE,3.125926265,MS,hard
104SSAM,EF,14.9481495,MS,hard
104SSAM,FR,15.03703704,MS,hard
104SSAM,ME,14.97777868,MS,medium
104SSAM,PH,14.85925971,MS,medium
104SSAM,TI,7.096296522,MS,medium
104SSAM,PE,15.03703704,MS,medium
104SSAM,EF,17.21481436,MS,medium
104SSAM,FR,2.029629743,MS,medium
104SSAM,ME,18.97777868,MR,hard
104SSAM,PH,0.755555895,MR,hard
104SSAM,TI,0.103703817,MR,hard
104SSAM,PE,9.911111337,MR,hard
104SSAM,EF,19.97037082,MR,hard
104SSAM,FR,18.16296387,MR,hard
104SSAM,ME,7.00740786,MS,easy
104SSAM,PH,9.940740515,MS,easy
104SSAM,TI,6.903703478,MS,easy
104SSAM,PE,18.88888889,MS,easy
104SSAM,EF,17.25925926,MS,easy
104SSAM,FR,3.051852191,MS,easy
104SSAM,ME,7.00740786,ST,hard
104SSAM,PH,1.362963076,ST,hard
104SSAM,TI,19.91111247,ST,hard
104SSAM,PE,4.93333322,ST,hard
104SSAM,EF,15.9555551,ST,hard
104SSAM,FR,13.06666734,ST,hard
104SSAM,ME,16.82963053,MR,easy
104SSAM,PH,1.185185185,MR,easy
104SSAM,TI,0.222222222,MR,easy
104SSAM,PE,6.074074074,MR,easy
104SSAM,EF,15.34814905,MR,easy
104SSAM,FR,16.22222222,MR,easy
104SSAM,ME,18.08888979,MR,medium
104SSAM,PH,2.074074074,MR,medium
104SSAM,TI,0.785185072,MR,medium
104SSAM,PE,1.881481595,MR,medium
104SSAM,EF,13.76296319,MR,medium
104SSAM,FR,18.84444399,MR,medium
104SSAM,ME,14.10370438,ST,medium
104SSAM,PH,1.111111111,ST,medium
104SSAM,TI,19.05185276,ST,medium
104SSAM,PE,4.355555782,ST,medium
104SSAM,EF,14.07407407,ST,medium
104SSAM,FR,15.08148193,ST,medium
104SSAM,ME,5.970370822,ST,easy
104SSAM,PH,5.970370822,ST,easy
104SSAM,TI,10.0444449,ST,easy
104SSAM,PE,17.9555551,ST,easy
104SSAM,EF,16.97777868,ST,easy
104SSAM,FR,12.08888866,ST,easy
106SSVV,ME,15.625,MS,medium
106SSVV,PH,0.041666667,MS,medium
106SSVV,TI,11.27083333,MS,medium
106SSVV,PE,8.6875,MS,medium
106SSVV,EF,16.5625,MS,medium
106SSVV,FR,9.729166667,MS,medium
106SSVV,ME,11.47916667,ST,medium
106SSVV,PH,0,ST,medium
106SSVV,TI,15.70833333,ST,medium
106SSVV,PE,12.04166667,ST,medium
106SSVV,EF,14.5,ST,medium
106SSVV,FR,5.75,ST,medium
106SSVV,ME,19.97916667,MR,hard
106SSVV,PH,0.041666667,MR,hard
106SSVV,TI,0.125,MR,hard
106SSVV,PE,9.979166667,MR,hard
106SSVV,EF,19.39583333,MR,hard
106SSVV,FR,5.3125,MR,hard
106SSVV,ME,2.104166667,ST,easy
106SSVV,PH,5.5,ST,easy
106SSVV,TI,3.666666667,ST,easy
106SSVV,PE,17.25,ST,easy
106SSVV,EF,2.270833333,ST,easy
106SSVV,FR,0.125,ST,easy
106SSVV,ME,18.3125,ST,hard
106SSVV,PH,0.020833333,ST,hard
106SSVV,TI,19.58333333,ST,hard
106SSVV,PE,8.583333333,ST,hard
106SSVV,EF,18.95833333,ST,hard
106SSVV,FR,5.729166667,ST,hard
106SSVV,ME,9.729166667,MS,easy
106SSVV,PH,0.4375,MS,easy
106SSVV,TI,0,MS,easy
106SSVV,PE,18.3125,MS,easy
106SSVV,EF,10.72916667,MS,easy
106SSVV,FR,0.729166667,MS,easy
106SSVV,ME,14.83333333,MR,easy
106SSVV,PH,0,MR,easy
106SSVV,TI,0,MR,easy
106SSVV,PE,10.54166667,MR,easy
106SSVV,EF,16.79166667,MR,easy
106SSVV,FR,1.395833333,MR,easy
106SSVV,ME,19.83333333,MS,hard
106SSVV,PH,0.020833333,MS,hard
106SSVV,TI,19.64583333,MS,hard
106SSVV,PE,8.395833333,MS,hard
106SSVV,EF,19.375,MS,hard
106SSVV,FR,0.354166667,MS,hard
106SSVV,ME,19.22916667,MR,medium
106SSVV,PH,0.125,MR,medium
106SSVV,TI,0.041666667,MR,medium
106SSVV,PE,11.375,MR,medium
106SSVV,EF,17.72916667,MR,medium
106SSVV,FR,2.229166667,MR,medium
107SSIS,ME,14.01481527,MR,medium
107SSIS,PH,1.185185411,MR,medium
107SSIS,TI,14.57777778,MR,medium
107SSIS,PE,7.970370822,MR,medium
107SSIS,EF,14.38518609,MR,medium
107SSIS,FR,11.98518609,MR,medium
107SSIS,ME,3.614815267,MS,easy
107SSIS,PH,0.118518745,MS,easy
107SSIS,TI,1.807407633,MS,easy
107SSIS,PE,19.27407498,MS,easy
107SSIS,EF,1.585185411,MS,easy
107SSIS,FR,7.837037489,MS,easy
107SSIS,ME,0.281481595,MR,easy
107SSIS,PH,0.4,MR,easy
107SSIS,TI,0.755555556,MR,easy
107SSIS,PE,18.11851942,MR,easy
107SSIS,EF,0.681481595,MR,easy
107SSIS,FR,2.592593045,MR,easy
107SSIS,ME,14.20740831,MS,medium
107SSIS,PH,2.992593045,MS,medium
107SSIS,TI,12.41481527,MS,medium
107SSIS,PE,12.82963053,MS,medium
107SSIS,EF,14.78518609,MS,medium
107SSIS,FR,4.162963189,MS,medium
107SSIS,ME,13.17037082,ST,medium
107SSIS,PH,2.918518745,ST,medium
107SSIS,TI,19.67407498,ST,medium
107SSIS,PE,4.014815267,ST,medium
107SSIS,EF,13.91111111,ST,medium
107SSIS,FR,17.46666667,ST,medium
107SSIS,ME,3.866666667,ST,easy
107SSIS,PH,0.118518745,ST,easy
107SSIS,TI,1.866666667,ST,easy
107SSIS,PE,19.2,ST,easy
107SSIS,EF,2.503704156,ST,easy
107SSIS,FR,1.525926378,ST,easy
107SSIS,ME,12.77037082,MS,hard
107SSIS,PH,2.059259711,MS,hard
107SSIS,TI,19.37777778,MS,hard
107SSIS,PE,0.814814928,MS,hard
107SSIS,EF,13.76296387,MS,hard
107SSIS,FR,12.11851942,MS,hard
107SSIS,ME,11.06666667,MR,hard
107SSIS,PH,0.014814928,MR,hard
107SSIS,TI,11.86666667,MR,hard
107SSIS,PE,11.88148193,MR,hard
107SSIS,EF,11.54074164,MR,hard
107SSIS,FR,10.74074164,MR,hard
107SSIS,ME,13.27407498,ST,hard
107SSIS,PH,1.466666667,ST,hard
107SSIS,TI,17.3481486,ST,hard
107SSIS,PE,1.7481486,ST,hard
107SSIS,EF,13.06666667,ST,hard
107SSIS,FR,15.51111111,ST,hard
